text,label,temp_list
pak ganjar dan prof mahfud memperoleh dukungan luas karena keberanian mereka dalam menghadapi dinamika g3opolitik yang tidak terduga ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,"['pak', 'ganjar', 'dan', 'prof', 'mahfud', 'memperoleh', 'dukungan', 'luas', 'karena', 'keberanian', 'mereka', 'dalam', 'menghadapi', 'dinamika', 'g3opolitik', 'yang', 'tidak', 'terduga', 'ganjarmahfud2024', 'dulujokowisekarangganjar', 'coblos3']"
jk ungkap sebab tanah bob hasan bisa dimiliki prabowo,Politik,"['jk', 'ungkap', 'sebab', 'tanah', 'bob', 'hasan', 'bisa', 'dimiliki', 'prabowo']"
sekarang bawaslu malah terkesan yg membenarkan kegiatan paslon 2 kunjungan prabowo ke cilincing yg diwarnai bagi2 uang 100rb dianggap kunjungan sebagai menhan oleh bawaslu terserah klean lah,Politik,"['sekarang', 'bawaslu', 'malah', 'terkesan', 'yg', 'membenarkan', 'kegiatan', 'paslon', '2', 'kunjungan', 'prabowo', 'ke', 'cilincing', 'yg', 'diwarnai', 'bagi2', 'uang', '100rb', 'dianggap', 'kunjungan', 'sebagai', 'menhan', 'oleh', 'bawaslu', 'terserah', 'klean', 'lah']"
pak prabowo adalah tipe seseorang yang lebih suka menunjukkan bukti kinerjanya daripada sekedar omong kosong belaka kinerjabukanomonomon,Politik,"['pak', 'prabowo', 'adalah', 'tipe', 'seseorang', 'yang', 'lebih', 'suka', 'menunjukkan', 'bukti', 'kinerjanya', 'daripada', 'sekedar', 'omong', 'kosong', 'belaka', 'kinerjabukanomonomon']"
jawaban pak anies di luar prediksiulama dari madura jawa timur sampai terkagum kagum dengan pak anies bahkan ulama madura yg bernama bapak kyai fattah mengaku kalah setelah menyimak jawaban dari pak anies di acara cifp 2023 yg lalu,Politik,"['jawaban', 'pak', 'anies', 'di', 'luar', 'prediksiulama', 'dari', 'madura', 'jawa', 'timur', 'sampai', 'terkagum', 'kagum', 'dengan', 'pak', 'anies', 'bahkan', 'ulama', 'madura', 'yg', 'bernama', 'bapak', 'kyai', 'fattah', 'mengaku', 'kalah', 'setelah', 'menyimak', 'jawaban', 'dari', 'pak', 'anies', 'di', 'acara', 'cifp', '2023', 'yg', 'lalu']"
nelayan butuh tindakan nyata ganjar pranowo mahfud md bersama kita hadirkan solusi terbaik nelayansolusinyata jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['nelayan', 'butuh', 'tindakan', 'nyata', 'ganjar', 'pranowo', 'mahfud', 'md', 'bersama', 'kita', 'hadirkan', 'solusi', 'terbaik', 'nelayansolusinyata', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
sewaktu anies bersikap kritis ke kinerja pak prabowo dianggap engga sopan karena dianggap kurang menghormati orang tua giliran skrg gibran yg tengil dan sok kritis malah dianggap kritis dan keras apakah ini tidak standar ganda,Politik,"['sewaktu', 'anies', 'bersikap', 'kritis', 'ke', 'kinerja', 'pak', 'prabowo', 'dianggap', 'engga', 'sopan', 'karena', 'dianggap', 'kurang', 'menghormati', 'orang', 'tua', 'giliran', 'skrg', 'gibran', 'yg', 'tengil', 'dan', 'sok', 'kritis', 'malah', 'dianggap', 'kritis', 'dan', 'keras', 'apakah', 'ini', 'tidak', 'standar', 'ganda']"
ganjar pranowo dengan tindakan positifnya menunjukkan keberaniannya dalam menjaga keamanan nasional dengan mendukung cyber force ganjarmahfudm3nangdebat ganjarmahfud2024 coblos3,Pertahanan dan Keamanan,"['ganjar', 'pranowo', 'dengan', 'tindakan', 'positifnya', 'menunjukkan', 'keberaniannya', 'dalam', 'menjaga', 'keamanan', 'nasional', 'dengan', 'mendukung', 'cyber', 'force', 'ganjarmahfudm3nangdebat', 'ganjarmahfud2024', 'coblos3']"
batam hari ini pecah suasana pasar tos 3000 batam saat pak anies baswedan berkunjung para warga sekitar menyambut dan meneriakkan anies presiden,Politik,"['batam', 'hari', 'ini', 'pecah', 'suasana', 'pasar', 'tos', '3000', 'batam', 'saat', 'pak', 'anies', 'baswedan', 'berkunjung', 'para', 'warga', 'sekitar', 'menyambut', 'dan', 'meneriakkan', 'anies', 'presiden']"
bukan cuma dalam debat semalam pak tidak mau buka2an imformasi pertahanan tp di rdp dgn komisi i dpr pun beliau menolak rapat terbuka dan bertahan spy rapat tertutup apalagi ngadepin 2 capres sok tau ga mungkin dibuka,Pertahanan dan Keamanan,"['bukan', 'cuma', 'dalam', 'debat', 'semalam', 'pak', 'tidak', 'mau', 'buka2an', 'imformasi', 'pertahanan', 'tp', 'di', 'rdp', 'dgn', 'komisi', 'i', 'dpr', 'pun', 'beliau', 'menolak', 'rapat', 'terbuka', 'dan', 'bertahan', 'spy', 'rapat', 'tertutup', 'apalagi', 'ngadepin', '2', 'capres', 'sok', 'tau', 'ga', 'mungkin', 'dibuka']"
anies itu prestasinya di jakarta banyak sekali dan gemilang walaupun tidak didukung pemerintah pusat dan cenderung dihambat tapi kenapa ada framing jahat anies nggak bisa kerja,Politik,"['anies', 'itu', 'prestasinya', 'di', 'jakarta', 'banyak', 'sekali', 'dan', 'gemilang', 'walaupun', 'tidak', 'didukung', 'pemerintah', 'pusat', 'dan', 'cenderung', 'dihambat', 'tapi', 'kenapa', 'ada', 'framing', 'jahat', 'anies', 'nggak', 'bisa', 'kerja']"
konsisten selama ini bersuara melawan radikalisme dan intoleransi yg pilih prabowo ternyata cuma omon omon dianggap tokoh paling toleran masyarakat lintas etnis kalbar kompak dukung ganjar pontianak ribuan masyarakat lintas etnis sekalimantan barat berkumpul di hotel golden tulip pontianak rabu 3112014 ada perwakilan dari tokoh dayak tionghoa papua jawa minang batak madura dan lainnya selamat datang di kota khatulistiwa pak ganjar kami sangat bangga bapak datang ke sini ucap beberapa tokoh adat dan etnis menyambut ganjar ketua dewan pembina dewan adat daerah dad kalbar yang juga ketua tim pemenangan daerah tpd ganjar mahfud di kalbar lazarus mengatakan masyarakat kalbar sangat antusias menyambut ganjar kehadiran para tokoh dan ketua organisasi etnis di tempat itu menjadi bukti bahwa mereka sepakat mendukung ganjar mahfud semua tokoh adat berkumpul di sini ini mewakili seluruh organisasi dari kelompok etnis dan adat di kalimantan barat kami semua mendukung pak ganjar kami siap memenangkan bapak di kalbar ucap lazarus disambut teriakan kompak ribuan masyarakat adat kalbar ganjar presiden ganjar mahfud menang menang menang teriak mereka kompak seorang tokoh adat dayak henusa mengatakan masyarakat lintas etnis kalbar kompak mendukung ganjar karena ia dianggap sebagai tokoh paling toleran selama menjadi anggota dpr ri dan gubernur jateng dua periode ganjar bisa melakukan harmonisasi untuk itulah kami mengidolakan dan mendukung pak ganjar menjadi presiden 2024 karena di tangan beliau kasuskasus intoleransi di indonesia bisa dihilangkan ucapnya sementara itu ganjar menyambut baik dukungan dari masyarakat lintas etnis kalbar dan mengucapkan terima kasih menurutnya apapun hasil pilpres mendatang toleransi di indonesia harus terus terjaga dan kalbar adalah contoh daerah paling toleran di mana di kalbar ada satu kota yang dinobatkan sebagai kota paling toleran seindonesia yakni singkawang ucapnya,Demografi,"['konsisten', 'selama', 'ini', 'bersuara', 'melawan', 'radikalisme', 'dan', 'intoleransi', 'yg', 'pilih', 'prabowo', 'ternyata', 'cuma', 'omon', 'omon', 'dianggap', 'tokoh', 'paling', 'toleran', 'masyarakat', 'lintas', 'etnis', 'kalbar', 'kompak', 'dukung', 'ganjar', 'pontianak', 'ribuan', 'masyarakat', 'lintas', 'etnis', 'sekalimantan', 'barat', 'berkumpul', 'di', 'hotel', 'golden', 'tulip', 'pontianak', 'rabu', '3112014', 'ada', 'perwakilan', 'dari', 'tokoh', 'dayak', 'tionghoa', 'papua', 'jawa', 'minang', 'batak', 'madura', 'dan', 'lainnya', 'selamat', 'datang', 'di', 'kota', 'khatulistiwa', 'pak', 'ganjar', 'kami', 'sangat', 'bangga', 'bapak', 'datang', 'ke', 'sini', 'ucap', 'beberapa', 'tokoh', 'adat', 'dan', 'etnis', 'menyambut', 'ganjar', 'ketua', 'dewan', 'pembina', 'dewan', 'adat', 'daerah', 'dad', 'kalbar', 'yang', 'juga', 'ketua', 'tim', 'pemenangan', 'daerah', 'tpd', 'ganjar', 'mahfud', 'di', 'kalbar', 'lazarus', 'mengatakan', 'masyarakat', 'kalbar', 'sangat', 'antusias', 'menyambut', 'ganjar', 'kehadiran', 'para', 'tokoh', 'dan', 'ketua', 'organisasi', 'etnis', 'di', 'tempat', 'itu', 'menjadi', 'bukti', 'bahwa', 'mereka', 'sepakat', 'mendukung', 'ganjar', 'mahfud', 'semua', 'tokoh', 'adat', 'berkumpul', 'di', 'sini', 'ini', 'mewakili', 'seluruh', 'organisasi', 'dari', 'kelompok', 'etnis', 'dan', 'adat', 'di', 'kalimantan', 'barat', 'kami', 'semua', 'mendukung', 'pak', 'ganjar', 'kami', 'siap', 'memenangkan', 'bapak', 'di', 'kalbar', 'ucap', 'lazarus', 'disambut', 'teriakan', 'kompak', 'ribuan', 'masyarakat', 'adat', 'kalbar', 'ganjar', 'presiden', 'ganjar', 'mahfud', 'menang', 'menang', 'menang', 'teriak', 'mereka', 'kompak', 'seorang', 'tokoh', 'adat', 'dayak', 'henusa', 'mengatakan', 'masyarakat', 'lintas', 'etnis', 'kalbar', 'kompak', 'mendukung', 'ganjar', 'karena', 'ia', 'dianggap', 'sebagai', 'tokoh', 'paling', 'toleran', 'selama', 'menjadi', 'anggota', 'dpr', 'ri', 'dan', 'gubernur', 'jateng', 'dua', 'periode', 'ganjar', 'bisa', 'melakukan', 'harmonisasi', 'untuk', 'itulah', 'kami', 'mengidolakan', 'dan', 'mendukung', 'pak', 'ganjar', 'menjadi', 'presiden', '2024', 'karena', 'di', 'tangan', 'beliau', 'kasuskasus', 'intoleransi', 'di', 'indonesia', 'bisa', 'dihilangkan', 'ucapnya', 'sementara', 'itu', 'ganjar', 'menyambut', 'baik', 'dukungan', 'dari', 'masyarakat', 'lintas', 'etnis', 'kalbar', 'dan', 'mengucapkan', 'terima', 'kasih', 'menurutnya', 'apapun', 'hasil', 'pilpres', 'mendatang', 'toleransi', 'di', 'indonesia', 'harus', 'terus', 'terjaga', 'dan', 'kalbar', 'adalah', 'contoh', 'daerah', 'paling', 'toleran', 'di', 'mana', 'di', 'kalbar', 'ada', 'satu', 'kota', 'yang', 'dinobatkan', 'sebagai', 'kota', 'paling', 'toleran', 'seindonesia', 'yakni', 'singkawang', 'ucapnya']"
koneksi internet menjadi kebutuhan pokok bagi masyarakat indonesia dalam menjalankan aktivitas seharihari paslon 03 ganjarmahfud menegaskan komitmennya untuk menghadirkan internet yang kuat cepat dan murah bagi seluruh masyarakat indonesia ganjarmahfud2024 sahabatganjar,Ekonomi,"['koneksi', 'internet', 'menjadi', 'kebutuhan', 'pokok', 'bagi', 'masyarakat', 'indonesia', 'dalam', 'menjalankan', 'aktivitas', 'seharihari', 'paslon', '03', 'ganjarmahfud', 'menegaskan', 'komitmennya', 'untuk', 'menghadirkan', 'internet', 'yang', 'kuat', 'cepat', 'dan', 'murah', 'bagi', 'seluruh', 'masyarakat', 'indonesia', 'ganjarmahfud2024', 'sahabatganjar']"
jaua suparna baru tahu bahwa anies s1 nya fakultas ekonomi s2 nya kebijakkan keuangan s3 nya political ekonomi amp pembangunan,Ekonomi,"['jaua', 'suparna', 'baru', 'tahu', 'bahwa', 'anies', 's1', 'nya', 'fakultas', 'ekonomi', 's2', 'nya', 'kebijakkan', 'keuangan', 's3', 'nya', 'political', 'ekonomi', 'amp', 'pembangunan']"
isu palestina tidak penting bagi prabowo tidak ada keberpihakan amp kepedulian untuk menegakkan konstitusi makin kelihatan watak aslinya,Politik,"['isu', 'palestina', 'tidak', 'penting', 'bagi', 'prabowo', 'tidak', 'ada', 'keberpihakan', 'amp', 'kepedulian', 'untuk', 'menegakkan', 'konstitusi', 'makin', 'kelihatan', 'watak', 'aslinya']"
acara belum mulai pendukung anies sudah ramaikan lokasi kampanye,Politik,"['acara', 'belum', 'mulai', 'pendukung', 'anies', 'sudah', 'ramaikan', 'lokasi', 'kampanye']"
namun yang terpenting adalah saat ini harus menjadi bangsa yang selalu bersyukur menatamasadepan bersamaprabowogibran prabowogemoy prabowogibran,Politik,"['namun', 'yang', 'terpenting', 'adalah', 'saat', 'ini', 'harus', 'menjadi', 'bangsa', 'yang', 'selalu', 'bersyukur', 'menatamasadepan', 'bersamaprabowogibran', 'prabowogemoy', 'prabowogibran']"
kita membutuhkan penjaga yakni tni al yang kuat untuk mengibarkan merah putih dan menegakkan kedaulatan negara kata menhan prabowo,Pertahanan dan Keamanan,"['kita', 'membutuhkan', 'penjaga', 'yakni', 'tni', 'al', 'yang', 'kuat', 'untuk', 'mengibarkan', 'merah', 'putih', 'dan', 'menegakkan', 'kedaulatan', 'negara', 'kata', 'menhan', 'prabowo']"
kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh industripertahananbelaprabowo,Pertahanan dan Keamanan,"['kinerja', 'pak', 'prabowo', 'bukan', 'hanya', 'fokus', 'pada', 'modernisasi', 'alutsista', 'tapi', 'beliau', 'juga', 'dinilai', 'telah', 'mendorong', 'perkembangan', 'industri', 'pertahanan', 'dalam', 'negeri', 'loh', 'industripertahananbelaprabowo']"
gak mau yang cuma sebatas wacana mending yang udah punya langkah nyata kayak pasangan ganjar pranowo dan mahfud md 2024jokowidigantiganjar jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['gak', 'mau', 'yang', 'cuma', 'sebatas', 'wacana', 'mending', 'yang', 'udah', 'punya', 'langkah', 'nyata', 'kayak', 'pasangan', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', '2024jokowidigantiganjar', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
uvsdec4fpmwdnpq1ojaod2ou,Sosial Budaya,['uvsdec4fpmwdnpq1ojaod2ou']
duo bapak bangsa ganjar pranowo prof mahfud punya program yang bisa bikin indonesia lebih baik yuk pilih yang bawa solusi nyataganjarmahfud taat hukum jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['duo', 'bapak', 'bangsa', 'ganjar', 'pranowo', 'prof', 'mahfud', 'punya', 'program', 'yang', 'bisa', 'bikin', 'indonesia', 'lebih', 'baik', 'yuk', 'pilih', 'yang', 'bawa', 'solusi', 'nyataganjarmahfud', 'taat', 'hukum', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
menkominfo budi arie bela prabowo sebut data pertahanan bersifat rahasia,Pertahanan dan Keamanan,"['menkominfo', 'budi', 'arie', 'bela', 'prabowo', 'sebut', 'data', 'pertahanan', 'bersifat', 'rahasia']"
anies jelas referensinya jkw dua kata dari capres 02 yang diajarkan kepada seluruh rakyat indonesia yaitu kata goblok dan tolol dan janji mengembalikan tanah itu dari 2019 sekarang pun bilang hal yang sama,Politik,"['anies', 'jelas', 'referensinya', 'jkw', 'dua', 'kata', 'dari', 'capres', '02', 'yang', 'diajarkan', 'kepada', 'seluruh', 'rakyat', 'indonesia', 'yaitu', 'kata', 'goblok', 'dan', 'tolol', 'dan', 'janji', 'mengembalikan', 'tanah', 'itu', 'dari', '2019', 'sekarang', 'pun', 'bilang', 'hal', 'yang', 'sama']"
calon presiden ri no urut 3 ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita bisa percaya padanyajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,"['calon', 'presiden', 'ri', 'no', 'urut', '3', 'ganjar', 'pranowo', 'gak', 'mainmain', 'dalam', 'menjaga', 'konstitusi', 'atau', 'aturan', 'dasar', 'negara', 'itulah', 'kenapa', 'kita', 'bisa', 'percaya', 'padanyajnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
selain itu gibran mengatakan sejumlah permasalahan lain seperti pupuk internet jalan berlubang menatamasadepan bersamaprabowogibran prabowogemoy prabowogibran,Politik,"['selain', 'itu', 'gibran', 'mengatakan', 'sejumlah', 'permasalahan', 'lain', 'seperti', 'pupuk', 'internet', 'jalan', 'berlubang', 'menatamasadepan', 'bersamaprabowogibran', 'prabowogemoy', 'prabowogibran']"
menghadiri tantangan kpk untuk menyampaikan komitmennya dalam pemberantasan korupsi di indonesia 2024 majalengka majalengka beiqnh5xqr ganjar mahfud hebat 3gm coblos687,Politik,"['menghadiri', 'tantangan', 'kpk', 'untuk', 'menyampaikan', 'komitmennya', 'dalam', 'pemberantasan', 'korupsi', 'di', 'indonesia', '2024', 'majalengka', 'majalengka', 'beiqnh5xqr', 'ganjar', 'mahfud', 'hebat', '3gm', 'coblos687']"
capres ganjar pranowo yakin konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dipegang teguhjnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,"['capres', 'ganjar', 'pranowo', 'yakin', 'konstitusi', 'atau', 'aturan', 'dasar', 'negara', 'adalah', 'dasar', 'keadilan', 'yang', 'harus', 'dipegang', 'teguhjnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
jadi anies baswedan itu proxy us didukung yaman fpi abu bakar baasyir freemason mau bangun khilafah yang disupport kader nu dan muhamadiyah enggak lupa dukungan komunitas pecinta perkutut yang berkolaborasi dengan sjw feminism masmas rohis celana cingkrang kpoper,Ideologi,"['jadi', 'anies', 'baswedan', 'itu', 'proxy', 'us', 'didukung', 'yaman', 'fpi', 'abu', 'bakar', 'baasyir', 'freemason', 'mau', 'bangun', 'khilafah', 'yang', 'disupport', 'kader', 'nu', 'dan', 'muhamadiyah', 'enggak', 'lupa', 'dukungan', 'komunitas', 'pecinta', 'perkutut', 'yang', 'berkolaborasi', 'dengan', 'sjw', 'feminism', 'masmas', 'rohis', 'celana', 'cingkrang', 'kpoper']"
pilih capres ganjar pranowo keren jangan pilih pemimpin yang sulit mengendalikan emosi karena hal itu dapat menciptakan ketidakpastian di kalangan masyarakat jn18a jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['pilih', 'capres', 'ganjar', 'pranowo', 'keren', 'jangan', 'pilih', 'pemimpin', 'yang', 'sulit', 'mengendalikan', 'emosi', 'karena', 'hal', 'itu', 'dapat', 'menciptakan', 'ketidakpastian', 'di', 'kalangan', 'masyarakat', 'jn18a', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
anies berprestasi nasional maupun internasional lihat video prestasi prabowo korupsi food estate amp anggaran kemenhan prabowo singgung banyak orang pandai bicara tapi belum tentu bisa kerja sindir anies lagi umatislampilihamin umatislampilihamin,Politik,"['anies', 'berprestasi', 'nasional', 'maupun', 'internasional', 'lihat', 'video', 'prestasi', 'prabowo', 'korupsi', 'food', 'estate', 'amp', 'anggaran', 'kemenhan', 'prabowo', 'singgung', 'banyak', 'orang', 'pandai', 'bicara', 'tapi', 'belum', 'tentu', 'bisa', 'kerja', 'sindir', 'anies', 'lagi', 'umatislampilihamin', 'umatislampilihamin']"
capres nomor urut 1 anies baswedan menjelaskan mengenai pergeseran menuju substitusi import ia mengatakan bahwa harus memastikan hal tersebut dapat terjaga anies baswedan juga mengatakan harus menyiapkan ekosistem industri agar tidak hanya menjadi pasar konsumsi tapi juga menjadi sentra produksi global sehingga diharapkan dalam muncul di dalam kegiatan ekspor perihal tingkat komponen dalam negeri anies mengatakan bahwa harus ditingkatkan secara bertahap simak video selengkapnya di nantikan juga live eksklusif dialog capres bersama kadin sesi iii prabowo subianto jumat 12 januari 2024 pkl 09301130 wib live hanya di tvone live streaming di youtube tvonenews hardnews_politik newsone cariberitaditvone aniesbaswedan politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024,Ekonomi,"['capres', 'nomor', 'urut', '1', 'anies', 'baswedan', 'menjelaskan', 'mengenai', 'pergeseran', 'menuju', 'substitusi', 'import', 'ia', 'mengatakan', 'bahwa', 'harus', 'memastikan', 'hal', 'tersebut', 'dapat', 'terjaga', 'anies', 'baswedan', 'juga', 'mengatakan', 'harus', 'menyiapkan', 'ekosistem', 'industri', 'agar', 'tidak', 'hanya', 'menjadi', 'pasar', 'konsumsi', 'tapi', 'juga', 'menjadi', 'sentra', 'produksi', 'global', 'sehingga', 'diharapkan', 'dalam', 'muncul', 'di', 'dalam', 'kegiatan', 'ekspor', 'perihal', 'tingkat', 'komponen', 'dalam', 'negeri', 'anies', 'mengatakan', 'bahwa', 'harus', 'ditingkatkan', 'secara', 'bertahap', 'simak', 'video', 'selengkapnya', 'di', 'nantikan', 'juga', 'live', 'eksklusif', 'dialog', 'capres', 'bersama', 'kadin', 'sesi', 'iii', 'prabowo', 'subianto', 'jumat', '12', 'januari', '2024', 'pkl', '09301130', 'wib', 'live', 'hanya', 'di', 'tvone', 'live', 'streaming', 'di', 'youtube', 'tvonenews', 'hardnews_politik', 'newsone', 'cariberitaditvone', 'aniesbaswedan', 'politik', 'tvonetvpemilu', 'kamikabarkanandaputuskan', 'maumemilih', 'capres', 'cawapres', 'pemilu2024', 'pilpres2024']"
momen capres nomor urut 3 ganjar pranowo besuk relawannya korban penganiayaan oleh oknum tni di boyolali tak hanya bertanya kondisi juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli ia pun meminta aparat keamanan termasuk institusi tni menangani kejadian ini ganjarmahfud2024 l3bihbaik,Pertahanan dan Keamanan,"['momen', 'capres', 'nomor', 'urut', '3', 'ganjar', 'pranowo', 'besuk', 'relawannya', 'korban', 'penganiayaan', 'oleh', 'oknum', 'tni', 'di', 'boyolali', 'tak', 'hanya', 'bertanya', 'kondisi', 'juga', 'bertanya', 'kronologi', 'kejadian', 'hingga', 'relawan', 'pendukungnya', 'itu', 'dipukuli', 'ia', 'pun', 'meminta', 'aparat', 'keamanan', 'termasuk', 'institusi', 'tni', 'menangani', 'kejadian', 'ini', 'ganjarmahfud2024', 'l3bihbaik']"
